Tgl. Mohon,count,cumulative_sum,rolling_7days,rolling_count_7d,delta_count,month,weekday,month_sin,month_cos,weekday_sin,weekday_cos
2023-07-31,0.0,0.5699658703071672,0.38888888888888884,0.9999999999999999,0.625,0.5454545454545454,0.0,0.2500000000000001,0.06698729810778059,0.5,1.0
2023-08-10,0.0,0.5733788395904437,0.38888888888888884,0.9999999999999999,0.625,0.6363636363636364,0.5,0.06698729810778076,0.24999999999999978,0.7225209339563144,5.551115123125783e-17
2023-08-11,0.5,0.5870307167235495,0.5555555555555555,0.9999999999999999,1.0,0.6363636363636364,0.6666666666666666,0.06698729810778076,0.24999999999999978,0.27747906604368566,0.0
2023-08-12,0.5,0.6006825938566552,0.6666666666666666,0.9999999999999999,0.625,0.6363636363636364,0.8333333333333333,0.06698729810778076,0.24999999999999978,0.0,0.3568958678922094
2023-08-18,0.0,0.6040955631399317,0.6666666666666666,0.9999999999999999,0.25,0.6363636363636364,0.6666666666666666,0.06698729810778076,0.24999999999999978,0.27747906604368566,0.0
2023-08-25,0.0,0.6075085324232081,0.6666666666666666,0.9999999999999999,0.625,0.6363636363636364,0.6666666666666666,0.06698729810778076,0.24999999999999978,0.27747906604368566,0.0
2023-08-31,0.0,0.6109215017064846,0.6666666666666666,0.9999999999999999,0.625,0.6363636363636364,0.5,0.06698729810778076,0.24999999999999978,0.7225209339563144,5.551115123125783e-17
2023-09-05,0.0,0.614334470989761,0.6666666666666666,0.9999999999999999,0.625,0.7272727272727273,0.16666666666666666,0.0,0.4999999999999999,0.9009688679024191,0.8019377358048384
2023-09-12,0.0,0.6177474402730375,0.6666666666666666,0.9999999999999999,0.625,0.7272727272727273,0.16666666666666666,0.0,0.4999999999999999,0.9009688679024191,0.8019377358048384
2023-09-13,0.0,0.6211604095563139,0.5,0.9999999999999999,0.625,0.7272727272727273,0.3333333333333333,0.0,0.4999999999999999,1.0,0.3568958678922095
2023-09-20,0.16666666666666666,0.6279863481228668,0.38888888888888884,0.9999999999999999,0.75,0.7272727272727273,0.3333333333333333,0.0,0.4999999999999999,1.0,0.3568958678922095
2023-09-28,0.0,0.6313993174061433,0.38888888888888884,0.9999999999999999,0.5,0.7272727272727273,0.5,0.0,0.4999999999999999,0.7225209339563144,5.551115123125783e-17
2023-10-02,0.0,0.6348122866894198,0.38888888888888884,0.9999999999999999,0.625,0.8181818181818182,0.0,0.0669872981077807,0.75,0.5,1.0
2023-10-05,0.0,0.6382252559726962,0.38888888888888884,0.9999999999999999,0.625,0.8181818181818182,0.5,0.0669872981077807,0.75,0.7225209339563144,5.551115123125783e-17
2023-10-10,0.0,0.6416382252559727,0.38888888888888884,0.9999999999999999,0.625,0.8181818181818182,0.16666666666666666,0.0669872981077807,0.75,0.9009688679024191,0.8019377358048384
2023-10-12,0.0,0.6450511945392491,0.38888888888888884,0.9999999999999999,0.625,0.8181818181818182,0.5,0.0669872981077807,0.75,0.7225209339563144,5.551115123125783e-17
2023-10-18,0.16666666666666666,0.651877133105802,0.4444444444444444,0.9999999999999999,0.75,0.8181818181818182,0.3333333333333333,0.0669872981077807,0.75,1.0,0.3568958678922095
2023-10-19,0.0,0.6552901023890785,0.38888888888888884,0.9999999999999999,0.5,0.8181818181818182,0.5,0.0669872981077807,0.75,0.7225209339563144,5.551115123125783e-17
2023-10-21,0.16666666666666666,0.6621160409556314,0.4444444444444444,0.9999999999999999,0.75,0.8181818181818182,0.8333333333333333,0.0669872981077807,0.75,0.0,0.3568958678922094
2023-10-28,0.0,0.6655290102389078,0.4444444444444444,0.9999999999999999,0.5,0.8181818181818182,0.8333333333333333,0.0669872981077807,0.75,0.0,0.3568958678922094
2023-10-30,0.16666666666666666,0.6723549488054608,0.5,0.9999999999999999,0.75,0.8181818181818182,0.0,0.0669872981077807,0.75,0.5,1.0
2023-11-03,0.0,0.6757679180887372,0.5,0.9999999999999999,0.5,0.9090909090909091,0.6666666666666666,0.24999999999999978,0.9330127018922192,0.27747906604368566,0.0
2023-11-04,0.16666666666666666,0.68259385665529,0.5555555555555555,0.9999999999999999,0.75,0.9090909090909091,0.8333333333333333,0.24999999999999978,0.9330127018922192,0.0,0.3568958678922094
2023-11-06,0.0,0.6860068259385665,0.5,0.9999999999999999,0.5,0.9090909090909091,0.0,0.24999999999999978,0.9330127018922192,0.5,1.0
2023-11-07,0.0,0.6894197952218429,0.5,0.9999999999999999,0.625,0.9090909090909091,0.16666666666666666,0.24999999999999978,0.9330127018922192,0.9009688679024191,0.8019377358048384
2023-11-08,0.16666666666666666,0.6962457337883958,0.5,0.9999999999999999,0.75,0.9090909090909091,0.3333333333333333,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2023-11-11,0.0,0.6996587030716723,0.5,0.9999999999999999,0.5,0.9090909090909091,0.8333333333333333,0.24999999999999978,0.9330127018922192,0.0,0.3568958678922094
2023-11-13,0.16666666666666666,0.7064846416382252,0.5,0.9999999999999999,0.75,0.9090909090909091,0.0,0.24999999999999978,0.9330127018922192,0.5,1.0
2023-11-14,0.16666666666666666,0.7133105802047781,0.5555555555555555,0.9999999999999999,0.625,0.9090909090909091,0.16666666666666666,0.24999999999999978,0.9330127018922192,0.9009688679024191,0.8019377358048384
2023-11-15,0.33333333333333337,0.7235494880546075,0.611111111111111,0.9999999999999999,0.75,0.9090909090909091,0.3333333333333333,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2023-11-16,0.0,0.7269624573378839,0.611111111111111,0.9999999999999999,0.375,0.9090909090909091,0.5,0.24999999999999978,0.9330127018922192,0.7225209339563144,5.551115123125783e-17
2023-11-20,0.0,0.7303754266211604,0.611111111111111,0.9999999999999999,0.625,0.9090909090909091,0.0,0.24999999999999978,0.9330127018922192,0.5,1.0
2023-11-23,0.33333333333333337,0.7406143344709897,0.6666666666666666,0.9999999999999999,0.875,0.9090909090909091,0.5,0.24999999999999978,0.9330127018922192,0.7225209339563144,5.551115123125783e-17
2023-11-24,0.0,0.7440273037542662,0.6666666666666666,0.9999999999999999,0.375,0.9090909090909091,0.6666666666666666,0.24999999999999978,0.9330127018922192,0.27747906604368566,0.0
